file,private_vb,that_del,contract,vb_present,pro_2,do_pro,pro_dem,emphatic,pro_1,pro_it,vb_be,sub_conj_caus,disc_particle,pro_nom,hedge,amplifr,wh_ques,mod_poss,coord_conj_cls,wh_cls,prep_final,nn_all,prep,jj_attr,vb_past,pro_3,vb_perfect,vb_public,wh_rel_obj,wh_rel_subj,wh_rel_pipe,coord_conj_phrs,nn_nom,adv_time,adv_place,adv,infinitive,mod_pred,vb_suasive,sub_conj_cond,mod_necess,split_aux,conj_advl,passive_short,passive_by,passive_postnom,sub_conj_othr,th_vb,adv_down,jj_pred,mod_all,conj_all,passive_all,wh_all,wh_rel_all,jj_all,pro_all,vb_have,vb_all,vb_progress,that_rel,wh_comm_vb,wh_att_vb,wh_fact_vb,wh_likely_vb,comm_vb_other,att_vb_other,fact_vb_other,likely_vb_other,jj_att_pred,jj_epist_pred,jj_att_other,jj_epist_other,nn_stance_pp,det_nn_stance,nn_stance_other,all_indef_art,all_def_art,nn_stance_new,nn_common,nn_proper,nn_premod,,,,,,,,,,,,,,,,,,,,,th_vb_comm,th_vb_att,th_vb_fact,th_vb_likely,th_jj_att,th_jj_fact,th_jj_likely,th_nn_nonfact,th_nn_att,th_nn_fact,th_nn_likely,to_vb_speech,to_vb_mental,to_vb_desire,to_vb_effort,to_vb_prob,to_jj_certain,to_jj_able,to_jj_affect,to_jj_ease,to_jj_eval,to_nn_stance_all,advl_nonfact,advl_att,advl_fact,advl_likely,,th_vb_stance_all,th_jj_stance_all,th_nn_stance_all,th_stange_all,to_vb_stance_all,to_jj_stance_all,to_stance_all,advl_stance_all,,,,,,,,,,,,,,ipv_act,tpv_act,tpv_mental,tpv_mental,ipv_occur,pv_copular,pv_aspect,nn_human,nn_process,nn_cog,nn_abstact,nn_concrete,nn_technical,nn_quant,nn_place,nn_group,jj_size,jj_time,jj_color,jj_eval,jj_relation,jj_topic,vb_act,vb_comm,vb_mental,vb_cause,vb_occur,vb_exist,vb_aspect,,dim_1,dim_2,dim_3,dim_4,dim_5,file,tt_ratio,word_length,word_count,individual
guide_14_conversation_a.txt,22.1,22.1,7.4,139.7,14.7,0,14.7,14.7,22.1,14.7,7.4,7.4,0,0,0,0,0,0,7.4,0,7.4,242.6,102.9,14.7,7.4,44.1,0,0,0,0,0,0,14.7,0,7.4,29.4,7.4,0,0,0,7.4,7.4,7.4,0,0,0,22.1,7.4,0,22.1,7.4,36.8,0,0,0,51.5,80.9,22.1,154.4,14.7,0,0,0,0,0,0,7.4,0,0,0,0,22.1,0,0,14.7,0,29.4,44.1,0,183.8,36.8,36.8,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,22.1,0,0,22.1,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,22.1,0,0,29.4,14.7,0,0,0,0,0,7.4,0,22.1,0,14.7,0,0,0,7.4,0,10.93,-3.53,-1.84,-0.16,0.97,                                 guide_14_conversation_a.txt,24,4.2,136,Guide1
guide_14_conversation_e.txt,9.3,0,0,93.5,0,0,0,9.3,28,9.3,0,0,0,0,9.3,9.3,9.3,18.7,18.7,0,0,364.5,121.5,37.4,9.3,9.3,0,9.3,0,0,0,0,56.1,0,18.7,18.7,0,9.3,0,0,0,0,0,0,0,0,0,9.3,0,0,28,18.7,0,9.3,0,46.7,37.4,9.3,93.5,0,0,0,0,0,0,18.7,0,9.3,0,0,0,0,0,0,0,0,9.3,65.4,0,205.6,74.8,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,9.3,0,0,9.3,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,18.7,0,0,9.3,0,0,0,0,0,0,9.3,0,9.3,18.7,9.3,0,0,0,0,16.58,-3.27,-1.69,-4.38,-3.63,                                 guide_14_conversation_e.txt,20.3,4.6,107,Guide2
guide_14_conversation_j(2).txt,13.3,13.3,0,133.3,46.7,0,6.7,6.7,6.7,0,0,0,0,0,0,0,0,13.3,0,0,0,286.7,106.7,26.7,6.7,13.3,0,0,0,6.7,0,0,13.3,0,33.3,40,0,13.3,13.3,20,0,0,0,13.3,0,0,0,0,0,0,26.7,20,13.3,0,6.7,46.7,66.7,0,140,6.7,13.3,0,0,0,0,6.7,0,6.7,0,0,0,6.7,0,0,0,0,46.7,53.3,0,166.7,86.7,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,6.7,0,0,13.3,46.7,0,0,0,0,0,0,0,33.3,6.7,6.7,0,0,13.3,0,0,-4.2,-4.92,-6.84,9.96,-1.61,                             guide_14_conversation_j (2).txt,23.3,4.3,150,Guide3
guide_14_conversation_j.txt,0,0,0,100,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,66.7,66.7,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,133.3,33.3,33.3,100,0,0,0,0,0,0,0,0,0,0,0,0,33.3,0,0,0,0,33.3,0,0,266.7,166.7,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.52,-5.73,3.29,-6.61,-3.63,                                 guide_14_conversation_j.txt,7.3,4.4,30,Guide3
guide_15_conversation_a.txt,18.9,0,9.4,75.5,9.4,0,0,0,0,9.4,0,9.4,0,0,0,0,0,0,18.9,0,0,396.2,169.8,66,18.9,18.9,0,0,0,0,0,0,47.2,0,28.3,47.2,0,0,0,0,0,0,0,0,9.4,0,0,0,18.9,9.4,0,28.3,9.4,0,0,75.5,28.3,0,94.3,0,0,0,0,0,0,18.9,0,18.9,0,0,0,0,0,0,0,0,28.3,56.6,18.9,217,103.8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9,0,9.4,9.4,28.3,0,0,9.4,0,0,9.4,0,0,0,9.4,0,18.9,0,0,0,0,0,-15.36,-4.27,-6.75,-6.61,3.63,                                 guide_15_conversation_a.txt,17.5,4.5,106,Guide1
guide_15_conversation_e.txt,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.2,95.2,71.4,0,0,0,0,0,0,0,0,142.9,0,0,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2,0,0,95.2,0,0,0,0,0,0,0,0,0,0,23.8,0,47.6,0,0,0,0,0,0,0,166.7,47.6,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,23.8,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,0,23.8,0,-29.88,-5.73,5.48,-6.61,-3.63,                                 guide_15_conversation_e.txt,8.5,4.9,42,Guide2
guide_15_conversation_j(2).txt,0,0,0,100.6,31.4,0,0,0,18.9,18.9,0,0,0,0,0,6.3,0,12.6,12.6,0,0,314.5,150.9,31.4,6.3,6.3,0,0,0,0,0,0,0,6.3,25.2,31.4,0,6.3,0,0,0,0,0,0,0,6.3,0,0,6.3,12.6,18.9,12.6,6.3,0,0,56.6,56.6,6.3,113.2,0,0,0,0,0,0,0,0,0,0,6.3,0,18.9,6.3,0,0,0,18.9,75.5,0,245.3,69.2,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,6.3,0,0,0,0,0,0,0,6.3,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,25.2,6.3,0,25.2,44,0,6.3,6.3,6.3,0,0,0,31.4,0,0,6.3,0,0,0,0,-8.16,-5.24,-10.01,-5.11,-1.6,                             guide_15_conversation_j (2).txt,25.3,4.1,159,Guide3
guide_15_conversation_j.txt,0,0,0,122,48.8,0,24.4,0,0,24.4,0,0,0,0,0,0,0,24.4,0,0,0,170.7,73.2,73.2,0,0,0,0,0,0,0,0,0,0,0,24.4,73.2,0,0,0,0,0,24.4,0,0,0,0,0,0,0,24.4,0,0,0,0,170.7,48.8,0,195.1,0,0,0,0,0,0,0,0,0,0,0,0,73.2,0,0,0,0,24.4,48.8,0,170.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,48.8,0,0,0,0,0,0,0,0,73.2,0,0,0,0,0,0,0,2.65,-5.73,-0.41,-6.61,11.62,                                 guide_15_conversation_j.txt,7.8,3.9,41,Guide3
guide_16_conversation_a.txt,20.2,0,20.2,131.3,60.6,10.1,0,10.1,10.1,30.3,0,0,0,10.1,0,0,0,30.3,20.2,0,0,161.6,90.9,40.4,10.1,10.1,10.1,0,0,0,0,20.2,20.2,0,20.2,101,20.2,10.1,10.1,20.2,0,30.3,0,10.1,0,0,0,0,10.1,0,40.4,60.6,10.1,0,0,50.5,80.8,0,171.7,0,0,0,0,0,0,10.1,10.1,10.1,0,0,0,0,0,0,0,0,30.3,30.3,0,101,30.3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,10.1,0,10.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,10.1,0,0,0,0,0,0,10.1,50.5,10.1,30.3,0,0,20.2,10.1,0,19.09,-3,-1.82,20.36,-2.1,                                 guide_16_conversation_a.txt,19.5,4.4,99,Guide1
guide_16_conversation_e.txt,0,0,0,44.1,14.7,0,0,14.7,0,29.4,0,0,0,0,0,0,0,0,0,0,0,352.9,161.8,88.2,0,0,0,0,0,0,0,0,44.1,0,14.7,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2,14.7,0,58.8,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,102.9,0,250,44.1,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,44.1,14.7,29.4,14.7,0,0,0,0,0,0,0,14.7,0,0,0,0,0,0,0,-20.47,-5.73,-2.79,-6.61,-3.63,                                 guide_16_conversation_e.txt,12.3,4.3,68,Guide2
guide_16_conversation_j(2).txt,0,0,0,106.4,21.3,0,0,21.3,0,0,7.1,0,0,0,0,0,0,7.1,14.2,0,0,312.1,106.4,63.8,0,7.1,0,0,0,7.1,0,0,28.4,0,21.3,42.6,7.1,14.2,0,0,0,0,0,0,0,7.1,0,0,0,7.1,21.3,14.2,7.1,0,7.1,106.4,28.4,7.1,120.6,0,14.2,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,14.2,85.1,0,148.9,113.5,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,28.4,14.2,0,35.5,0,7.1,0,0,0,0,14.2,14.2,0,7.1,0,0,0,0,0,-11.02,-5.41,-2.19,-3.23,-1.34,                             guide_16_conversation_j (2).txt,23,4.6,141,Guide3
guide_16_conversation_j.txt,0,0,0,131.6,65.8,0,0,0,0,0,0,0,0,13.2,0,0,0,26.3,0,0,13.2,289.5,105.3,52.6,0,0,0,0,0,0,13.2,0,39.5,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,26.3,0,0,0,13.2,118.4,65.8,13.2,131.6,13.2,13.2,0,0,0,0,13.2,0,0,0,26.3,0,52.6,13.2,0,0,0,13.2,65.8,0,144.7,105.3,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,39.5,0,0,13.2,0,13.2,0,0,0,0,13.2,13.2,13.2,0,0,0,13.2,0,0,2.73,-5.73,14.93,-6.61,-3.63,                                 guide_16_conversation_j.txt,13.5,4.4,76,Guide3
guide_17_conversation_a.txt,0,0,0,96.8,32.3,0,0,0,0,0,0,0,0,32.3,0,0,0,0,32.3,0,0,354.8,129,32.3,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,0,32.3,0,0,0,96.8,32.3,0,96.8,0,0,0,0,0,0,0,0,0,0,0,32.3,64.5,0,0,0,0,32.3,129,0,225.8,96.8,96.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,-5.73,-8.51,-6.61,-3.63,                                 guide_17_conversation_a.txt,6.8,4.4,31,Guide1
guide_17_conversation_e.txt,0,0,0,37,0,0,0,0,0,74.1,0,0,0,0,0,0,0,0,0,0,0,407.4,185.2,0,74.1,0,0,0,0,0,0,0,74.1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,111.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1,37,0,222.2,37,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.52,-3.29,6.12,-6.61,1.99,                                 guide_17_conversation_e.txt,5.8,4.6,27,Guide2
guide_17_conversation_j(2).txt,0,0,0,16.7,16.7,0,0,0,0,50,0,16.7,0,0,0,0,0,0,0,0,0,233.3,150,33.3,100,33.3,0,0,0,0,0,0,50,16.7,0,16.7,16.7,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16.7,50,0,0,50,50,0,133.3,16.7,0,0,0,0,0,0,0,16.7,0,0,0,16.7,0,0,0,0,33.3,83.3,0,150,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,33.3,0,0,0,0,0,0,0,33.3,0,16.7,0,0,0,0,0,-5.71,-0.96,-1.26,-6.61,3.95,                             guide_17_conversation_j (2).txt,11.8,4.5,60,Guide3
guide_17_conversation_j.txt,0,0,0,133.3,33.3,0,0,33.3,16.7,33.3,0,0,0,0,0,0,0,16.7,16.7,0,0,333.3,50,83.3,0,0,0,0,0,0,0,0,16.7,0,0,0,0,16.7,0,16.7,0,0,0,0,0,0,0,0,0,16.7,33.3,33.3,0,0,0,100,50,16.7,150,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,16.7,33.3,0,200,33.3,133.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,16.7,0,0,16.7,0,0,0,0,16.7,16.7,0,0,16.7,0,0,0,0,2.57,-5.73,2.13,4.94,-3.63,                                 guide_17_conversation_j.txt,12.5,4.3,60,Guide3
guide_18_conversation_a.txt,0,0,0,129,32.3,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,419.4,161.3,32.3,0,0,0,0,0,0,0,0,32.3,0,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,32.3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,32.3,64.5,0,129,193.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.11,-5.73,-15.76,-6.61,-3.63,                                 guide_18_conversation_a.txt,7,4.1,31,Guide1
guide_18_conversation_e.txt,0,0,0,125,0,25,0,0,25,25,0,0,0,0,0,25,0,0,0,0,0,425,75,50,0,50,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,50,75,25,150,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,25,50,0,350,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,-3.14,-3.51,2.71,-0.65,-3.63,                                 guide_18_conversation_e.txt,9.3,4.7,40,Guide2
guide_18_conversation_j(2).txt,0,0,0,173.9,87,0,0,0,43.5,0,0,0,0,0,0,0,0,43.5,0,0,43.5,173.9,173.9,0,0,0,0,0,0,0,0,0,43.5,0,43.5,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,0,130.4,0,173.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5,0,0,0,0,22.09,-5.73,-11.27,-6.61,-3.63,                             guide_18_conversation_j (2).txt,5,3.6,23,Guide3
guide_18_conversation_j.txt,12.3,0,0,111.1,74.1,12.3,12.3,0,0,12.3,0,0,0,0,0,0,0,49.4,0,0,0,234.6,74.1,49.4,0,0,0,0,0,0,0,0,0,0,24.7,61.7,0,0,0,24.7,0,12.3,0,24.7,0,0,0,0,0,0,49.4,24.7,24.7,0,0,49.4,74.1,0,111.1,0,24.7,0,0,0,0,12.3,0,24.7,0,0,0,12.3,0,0,0,0,0,111.1,0,197.5,37,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,0,0,0,12.3,12.3,0,0,0,0,0,0,0,0,37,0,12.3,0,0,0,0,0,11.17,-5.73,-9.8,9.56,0.11,                                 guide_18_conversation_j.txt,14.5,3.9,81,Guide3
guide_19_conversation_a.txt,0,0,20.4,163.3,40.8,0,0,0,20.4,0,0,0,0,20.4,0,0,0,0,20.4,0,0,244.9,122.4,81.6,20.4,0,20.4,0,0,0,0,20.4,20.4,0,0,20.4,0,20.4,0,0,0,0,0,20.4,0,0,20.4,0,0,20.4,20.4,61.2,20.4,0,0,102,61.2,0,183.7,20.4,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,61.2,0,163.3,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,0,0,0,0,0,0,20.4,20.4,0,40.8,0,0,20.4,0,0,-2.29,-1.13,8.79,-1.75,-0.53,                                 guide_19_conversation_a.txt,10.5,4.6,49,Guide1
guide_19_conversation_e.txt,0,0,14.5,130.4,14.5,0,14.5,0,29,14.5,0,0,0,0,0,0,0,0,0,0,0,275.4,101.4,43.5,14.5,14.5,0,0,0,0,0,0,43.5,0,29,29,14.5,29,14.5,14.5,0,0,0,0,0,0,14.5,0,0,14.5,29,29,0,0,0,87,58,14.5,144.9,0,14.5,0,0,0,0,14.5,0,0,0,0,0,14.5,0,0,0,0,43.5,72.5,0,202.9,14.5,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,43.5,0,0,0,0,14.5,0,0,0,0,0,14.5,14.5,14.5,0,0,14.5,0,0,-12.08,-4.61,-6.18,11.56,-3.63,                                 guide_19_conversation_e.txt,13.5,4.4,69,Guide2
guide_19_conversation_j(2).txt,0,0,0,100,60,0,0,0,60,0,0,0,0,0,0,0,0,20,0,0,0,380,100,80,0,20,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,100,140,0,100,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,20,40,0,360,20,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,40,0,20,0,0,0,0,-13.41,-4.84,0.97,20.58,-3.63,                             guide_19_conversation_j (2).txt,9,4.4,50,Guide3
guide_19_conversation_j.txt,0,0,0,130.4,21.7,0,0,0,0,21.7,0,0,0,0,0,0,0,0,21.7,0,0,391.3,130.4,43.5,0,0,0,0,0,0,0,0,21.7,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,21.7,0,0,0,65.2,21.7,0,130.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,130.4,239.1,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,21.7,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.5,-5.73,-3.91,-6.61,-3.63,                                 guide_19_conversation_j.txt,10,4.5,46,Guide3
guide_2_conversation_a(2).txt,0,0,50,100,12.5,0,0,12.5,12.5,12.5,12.5,0,0,0,0,0,0,0,25,0,0,362.5,75,25,25,0,0,0,0,0,0,0,37.5,12.5,25,100,0,37.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,37.5,25,0,0,0,37.5,25,25,125,12.5,0,0,0,0,0,12.5,0,0,0,12.5,0,12.5,25,0,0,0,25,37.5,0,237.5,87.5,75,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,-6.84,-4.91,-13.03,6.36,4.19,                              guide_2_conversation_a (2).txt,16.5,4.8,80,Guide1
guide_2_conversation_a.txt,18,0,27,144.1,36,0,0,0,9,27,9,0,18,18,0,0,0,27,27,0,0,270.3,99.1,45,9,9,0,0,0,9,0,0,9,0,9,36,18,18,9,9,0,9,9,0,0,0,0,0,9,9,45,36,0,0,9,63.1,54.1,9,153.2,0,0,0,0,0,0,9,9,9,0,9,0,27,0,0,0,0,36,27,9,171.2,81.1,27,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,18,36,0,0,0,9,9,0,0,9,9,27,9,0,9,0,0,21.99,-5.03,1.41,8.29,2,                                  guide_2_conversation_a.txt,20.3,4.3,111,Guide1
